school_code,school_name,sido,sigungu,CSI,CDI,priority_score,priority_level,policy_strategy_group,supply_demand_matrix_3x3,kmeans_cluster_label,recommended_policy_1,recommended_policy_1_score,recommended_policy_2,recommended_policy_2_score,recommended_policy_3,recommended_policy_3_score,recommended_policy_reason
480041560,합포고등학교,경남,창원시,0.7999999999999999,0.4641171087914038,-0.3358828912085962,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.766,전문상담교사 배치 또는 순회상담 연계,0.649,고수요 상담 프로그램 확대,0.607,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041936,물금고등학교,경남,양산시,0.7999999999999999,0.4632028045029088,-0.3367971954970911,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.76,전문상담교사 배치 또는 순회상담 연계,0.649,고수요 상담 프로그램 확대,0.593,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041325,진주중앙고등학교,경남,진주시,0.7999999999999999,0.4629193163639632,-0.3370806836360367,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.765,전문상담교사 배치 또는 순회상담 연계,0.649,고수요 상담 프로그램 확대,0.602,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041490,창원중앙고등학교,경남,창원시,0.7999999999999999,0.4626885651759742,-0.3373114348240258,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.765,전문상담교사 배치 또는 순회상담 연계,0.649,고수요 상담 프로그램 확대,0.602,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041450,진주여자고등학교,경남,진주시,0.7999999999999999,0.4616307637978323,-0.3383692362021676,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.763,전문상담교사 배치 또는 순회상담 연계,0.649,고수요 상담 프로그램 확대,0.596,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041346,김해삼방고등학교,경남,김해시,0.7999999999999999,0.4587223496860842,-0.3412776503139157,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.761,전문상담교사 배치 또는 순회상담 연계,0.648,고수요 상담 프로그램 확대,0.586,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041710,영산고등학교,경남,창녕군,0.5666666666666667,0.2186623694202433,-0.3480042972464233,모니터링,인력 취약형,안정 모니터링형,상대적 안정 군집,전문상담교사 배치 또는 순회상담 연계,0.672,현 수준 유지 및 정기 모니터링,0.642,Wee센터 연계 강화,0.303,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041876,창원경일고등학교,경남,창원시,0.6666666666666666,0.3123638770562966,-0.35430278961037,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.746,현 수준 유지 및 정기 모니터링,0.71,고수요 상담 프로그램 확대,0.435,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041768,세종고등학교,경남,밀양시,0.6666666666666666,0.3112402314136588,-0.3554264352530078,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.745,현 수준 유지 및 정기 모니터링,0.705,고수요 상담 프로그램 확대,0.422,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041550,함양고등학교,경남,함양군,0.6666666666666666,0.3094958830387898,-0.3571707836278769,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.745,현 수준 유지 및 정기 모니터링,0.697,고수요 상담 프로그램 확대,0.402,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041290,밀양여자고등학교,경남,밀양시,0.6666666666666666,0.3060847150701445,-0.3605819515965221,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.744,현 수준 유지 및 정기 모니터링,0.72,고수요 상담 프로그램 확대,0.443,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041050,경상국립대학교사범대학부설고등학교,경남,진주시,0.6666666666666666,0.305396186848636,-0.3612704798180306,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.744,현 수준 유지 및 정기 모니터링,0.696,고수요 상담 프로그램 확대,0.394,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041150,고성중앙고등학교,경남,고성군,0.6666666666666666,0.3021932454519877,-0.3644734212146789,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.743,현 수준 유지 및 정기 모니터링,0.712,고수요 상담 프로그램 확대,0.419,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041894,창원문성고등학교,경남,창원시,0.6666666666666666,0.3016455595637816,-0.365021107102885,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.743,현 수준 유지 및 정기 모니터링,0.695,고수요 상담 프로그램 확대,0.383,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041672,대아고등학교,경남,진주시,0.7999999999999999,0.434957791568698,-0.3650422084313019,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.777,전문상담교사 배치 또는 순회상담 연계,0.643,고수요 상담 프로그램 확대,0.575,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041445,증산고등학교,경남,양산시,0.7999999999999999,0.434415247753221,-0.3655847522467789,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.778,전문상담교사 배치 또는 순회상담 연계,0.643,고수요 상담 프로그램 확대,0.575,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041786,양산제일고등학교,경남,양산시,0.7999999999999999,0.433808209523411,-0.366191790476589,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.772,전문상담교사 배치 또는 순회상담 연계,0.643,고수요 상담 프로그램 확대,0.563,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041355,양산남부고등학교,경남,양산시,0.7999999999999999,0.4315668019344041,-0.3684331980655958,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.768,전문상담교사 배치 또는 순회상담 연계,0.643,고수요 상담 프로그램 확대,0.551,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041931,창원대암고등학교,경남,창원시,0.7999999999999999,0.4221132405745028,-0.3778867594254972,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.781,전문상담교사 배치 또는 순회상담 연계,0.641,고수요 상담 프로그램 확대,0.559,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041654,남해고등학교,경남,남해군,0.7999999999999999,0.4191999692722944,-0.3808000307277055,모니터링,안정형,평균 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.766,고수요 상담 프로그램 확대,0.523,전문상담교사 배치 또는 순회상담 연계,0.39,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041905,동원고등학교,경남,통영시,0.7999999999999999,0.4185869559218298,-0.3814130440781701,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.778,전문상담교사 배치 또는 순회상담 연계,0.64,고수요 상담 프로그램 확대,0.546,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041690,마산중앙고등학교,경남,창원시,0.6666666666666666,0.2843825306967742,-0.3822841359698924,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.74,현 수준 유지 및 정기 모니터링,0.71,고수요 상담 프로그램 확대,0.382,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041474,창원봉림고등학교,경남,창원시,0.7999999999999999,0.4134211241779045,-0.3865788758220954,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.777,전문상담교사 배치 또는 순회상담 연계,0.639,고수요 상담 프로그램 확대,0.534,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041537,하동고등학교,경남,하동군,0.6666666666666666,0.2772013626190284,-0.3894653040476382,모니터링,인력 취약형,평균 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.702,전문상담교사 배치 또는 순회상담 연계,0.663,고수요 상담 프로그램 확대,0.353,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.667)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041939,범어고등학교,경남,양산시,0.7999999999999999,0.4084703632667898,-0.3915296367332101,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.786,전문상담교사 배치 또는 순회상담 연계,0.638,고수요 상담 프로그램 확대,0.544,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041194,구산고등학교,경남,김해시,0.7999999999999999,0.4072368666349636,-0.3927631333650363,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.79,전문상담교사 배치 또는 순회상담 연계,0.638,고수요 상담 프로그램 확대,0.549,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041738,삼현여자고등학교,경남,진주시,0.7999999999999999,0.40480794773879,-0.39519205226121,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.785,전문상담교사 배치 또는 순회상담 연계,0.637,고수요 상담 프로그램 확대,0.534,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041636,경해여자고등학교,경남,진주시,0.7999999999999999,0.4034473889341935,-0.3965526110658064,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.791,전문상담교사 배치 또는 순회상담 연계,0.637,고수요 상담 프로그램 확대,0.545,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041846,진주동명고등학교,경남,진주시,0.7999999999999999,0.3949902094546208,-0.4050097905453791,안정,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.776,전문상담교사 배치 또는 순회상담 연계,0.635,고수요 상담 프로그램 확대,0.499,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041580,합천고등학교,경남,합천군,0.6666666666666666,0.2604944930967488,-0.4061721735699178,안정,인력 취약형,안정 모니터링형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.725,전문상담교사 배치 또는 순회상담 연계,0.66,고수요 상담 프로그램 확대,0.367,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.667)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041882,창원고등학교,경남,창원시,0.7999999999999999,0.3759688511787325,-0.4240311488212674,안정,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.789,전문상담교사 배치 또는 순회상담 연계,0.631,고수요 상담 프로그램 확대,0.49,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041900,철성고등학교,경남,고성군,0.6666666666666666,0.2384894128781516,-0.428177253788515,안정,인력 취약형,안정 모니터링형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.737,전문상담교사 배치 또는 순회상담 연계,0.73,고수요 상담 프로그램 확대,0.351,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.667)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041648,남지고등학교,경남,창녕군,0.7000000000000001,0.2574061478686181,-0.442593852131382,안정,접근성 보완형,안정 모니터링형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.729,Wee센터 연계 강화,0.429,전문상담교사 배치 또는 순회상담 연계,0.377,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.700)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041001,경상고등학교,경남,창원시,0.7999999999999999,0.3528588103408976,-0.4471411896591023,안정,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.808,전문상담교사 배치 또는 순회상담 연계,0.627,고수요 상담 프로그램 확대,0.485,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041608,대성일고등학교,경남,거창군,0.9,0.4385723801116342,-0.4614276198883658,안정,안정형,안정 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.815,고수요 상담 프로그램 확대,0.492,전문상담교사 배치 또는 순회상담 연계,0.374,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.900)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041918,하동여자고등학교,경남,하동군,0.6666666666666666,0.1999139892936024,-0.4667526773730643,안정,인력 취약형,안정 모니터링형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.738,전문상담교사 배치 또는 순회상담 연계,0.648,고수요 상담 프로그램 확대,0.28,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.667)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041864,창녕고등학교,경남,창녕군,0.6666666666666666,0.1933193216273545,-0.4733473450393121,안정,인력 취약형,안정 모니터링형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.739,전문상담교사 배치 또는 순회상담 연계,0.646,고수요 상담 프로그램 확대,0.271,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.667)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041245,마산가포고등학교,경남,창원시,0.7999999999999999,0.3195301616780152,-0.4804698383219848,안정,안정형,평균 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.798,고수요 상담 프로그램 확대,0.403,전문상담교사 배치 또는 순회상담 연계,0.37,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041170,금남고등학교,경남,하동군,0.7999999999999999,0.3166982850382641,-0.4833017149617359,안정,접근성 보완형,평균 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.79,Wee센터 연계 강화,0.519,고수요 상담 프로그램 확대,0.382,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041280,밀양고등학교,경남,밀양시,0.9,0.3994221774928415,-0.5005778225071585,안정,안정형,안정 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.85,고수요 상담 프로그램 확대,0.49,전문상담교사 배치 또는 순회상담 연계,0.366,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.900)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041901,충렬여자고등학교,경남,통영시,0.9,0.3882570636682486,-0.5117429363317514,안정,안정형,안정 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.868,고수요 상담 프로그램 확대,0.504,전문상담교사 배치 또는 순회상담 연계,0.463,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.900)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041633,고성고등학교,경남,고성군,0.7999999999999999,0.2870579602334784,-0.5129420397665215,안정,안정형,평균 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.824,고수요 상담 프로그램 확대,0.395,전문상담교사 배치 또는 순회상담 연계,0.363,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041615,거창중앙고등학교,경남,거창군,0.9,0.3561690715057095,-0.5438309284942906,안정,안정형,안정 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.868,고수요 상담 프로그램 확대,0.445,전문상담교사 배치 또는 순회상담 연계,0.357,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.900)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041331,안의고등학교,경남,함양군,0.7999999999999999,0.2514210284663956,-0.5485789715336044,안정,접근성 보완형,안정 모니터링형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.833,Wee센터 연계 강화,0.495,고수요 상담 프로그램 확대,0.346,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041928,명덕고등학교,경남,함안군,0.9,0.3465479085340215,-0.5534520914659785,안정,안정형,안정 관리형,상대적 안정 군집,현 수준 유지 및 정기 모니터링,0.873,고수요 상담 프로그램 확대,0.436,전문상담교사 배치 또는 순회상담 연계,0.355,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.900)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
